loss,mape,val_loss,val_mape
0.014279866591095924,152655.796875,0.007896026596426964,267237.8125
0.005998631473630667,61095.546875,0.00480062747374177,199657.421875
0.005215953104197979,59807.359375,0.007190152537077665,202051.078125
0.004740285221487284,54585.21875,0.00449881749227643,241753.21875
0.0044820308685302734,54305.359375,0.003916643094271421,212826.0625
0.004267525859177113,62076.0390625,0.003942123614251614,194106.03125
0.004095423500984907,54578.2578125,0.003845489351078868,192770.859375
0.003977563697844744,53286.390625,0.0045173377729952335,207368.578125
0.003833741182461381,44529.89453125,0.0035741697065532207,217414.640625
0.0036699550691992044,46832.375,0.0031987891998142004,176801.0625
0.003538026474416256,56132.0078125,0.0031970138661563396,177486.875
0.0034561362117528915,43487.44140625,0.003060691524296999,168111.65625
0.0034138145856559277,40624.53125,0.0033733260352164507,122774.1796875
0.0033682910725474358,41212.80078125,0.003015346359461546,147501.4375
0.0033322451636195183,41890.3671875,0.0030289182905107737,126479.453125
0.0032865016255527735,38798.42578125,0.00308868451975286,142998.125
0.003297297516837716,38082.46484375,0.002951576141640544,141519.109375
0.003258563345298171,39590.75390625,0.003220215206965804,138827.46875
0.0032974982168525457,45094.609375,0.002922374289482832,146636.171875
0.003291625762358308,37275.609375,0.0029132713098078966,125708.5
0.0032551006879657507,38256.0625,0.0028992805164307356,127103.4375
0.0032366146333515644,47832.48828125,0.0032792361453175545,140013.984375
0.00322485133074224,37925.04296875,0.003005394246429205,128687.5703125
0.0032285579945892096,38296.234375,0.0029029478318989277,144937.125
0.003192012431100011,43896.46484375,0.0028914804570376873,133080.171875
0.0032146882731467485,35913.453125,0.003086530137807131,125053.1484375
0.003189522074535489,36488.6640625,0.00315499329008162,161127.984375
0.0031908275559544563,40959.6796875,0.002930705901235342,149340.25
0.003160144668072462,37570.4921875,0.0030467105098068714,120122.9921875
0.0031507830135524273,32149.576171875,0.0033813982736319304,100814.9609375
0.0031417901627719402,34328.26953125,0.0030677979812026024,129184.953125
0.003155643120408058,36089.23046875,0.002839775290340185,110689.484375
0.0031180221121758223,37713.2734375,0.0028959736227989197,114805.046875
0.003133391262963414,40496.8046875,0.0029642826411873102,119848.421875
0.0031224777922034264,39315.9609375,0.003292651381343603,107242.9921875
0.003139836946502328,38730.5390625,0.0028057415038347244,114835.34375
0.003117566928267479,31286.0390625,0.0028168330900371075,103685.390625
0.003130330005660653,32927.32421875,0.003380631096661091,101219.515625
0.0031040599569678307,43885.59375,0.0028016450814902782,111588.0078125
0.0031058001331984997,35530.18359375,0.0029430892318487167,106907.078125
0.0030893406365066767,32851.8046875,0.002967915963381529,103684.15625
0.003105232957750559,34221.7734375,0.003180540632456541,103710.7890625
0.0030565501656383276,34915.75390625,0.002819567918777466,118626.25
0.003056344809010625,33472.55078125,0.003074990352615714,132656.109375
0.003072020597755909,31064.365234375,0.0030788287986069918,86627.2421875
0.003057163907214999,28244.98828125,0.002917835721746087,102178.6328125
0.0030678866896778345,32630.13671875,0.002834988059476018,109765.2421875
0.0030562528409063816,31705.0234375,0.0029809328261762857,127208.0078125
0.0030396785587072372,30198.13671875,0.002849113428965211,85626.8203125
0.003038831055164337,33581.734375,0.0027641078922897577,98893.7890625
0.0030287569388747215,31790.21484375,0.00281391479074955,124161.6484375
0.0030485023744404316,34138.08984375,0.0027857040986418724,114455.765625
0.003018842777237296,34211.76171875,0.002814359962940216,89356.75
0.002992386929690838,27318.51953125,0.002786810975521803,120088.8671875
0.003015032270923257,36174.73046875,0.002726729493588209,100618.8828125
0.0029915841296315193,27474.126953125,0.0027557071298360825,97914.0859375
0.002992881229147315,31697.45703125,0.0029534860514104366,99931.4453125
0.003013829467818141,27161.453125,0.002718639327213168,102458.5390625
0.0029738089069724083,25159.994140625,0.0027045533061027527,100476.359375
0.0029745930805802345,38632.640625,0.002947339555248618,89666.0703125
0.0030124569311738014,26930.87890625,0.002723866142332554,99945.796875
0.002987692831084132,30923.96484375,0.00278637558221817,98852.359375
0.002977916970849037,28836.654296875,0.00289679947309196,85083.859375
0.0029685928020626307,35622.04296875,0.0028009009547531605,111374.34375
0.0029589254409074783,29734.09765625,0.0028027957305312157,101494.65625
0.0029468091670423746,29372.869140625,0.0029623517766594887,96961.0625
0.0029593724757432938,29503.1171875,0.002905635628849268,81419.421875
0.002969025634229183,28338.591796875,0.002739987801760435,83908.828125
0.002943364903330803,31700.734375,0.0036566886119544506,78823.546875
0.0029832893051207066,26144.412109375,0.00267825392074883,90224.4765625
0.0029258306603878736,27876.234375,0.003089452860876918,91578.546875
0.0029332097619771957,32900.0234375,0.00319304340519011,102285.984375
0.0029269177466630936,28480.943359375,0.0027030950877815485,94135.4140625
0.0029449292924255133,28037.22265625,0.002730288775637746,100572.0078125
0.002927396446466446,29836.197265625,0.002732758643105626,101825.296875
0.002945327665656805,26889.654296875,0.002688879147171974,81910.6875
0.002928461180999875,22332.98046875,0.002762377494946122,107894.7265625
0.0029294979758560658,23517.86328125,0.0027251094579696655,84289.6953125
0.0029544385615736246,30422.240234375,0.002947874367237091,96389.3125
0.002925904467701912,23873.26953125,0.0026889964938163757,74318.7265625
0.0029364246875047684,26125.244140625,0.0026645862963050604,83609.5
0.0029165626037865877,24700.4375,0.0026788644026964903,87106.8359375
0.0029230332002043724,27483.912109375,0.0026747635565698147,81178.6171875
0.002917315810918808,28390.41796875,0.003290676511824131,70059.8046875
0.00291988393291831,29027.0234375,0.002729239175096154,83338.15625
0.0029195938259363174,21971.119140625,0.002845320152118802,103799.8046875
0.0029044225811958313,24482.73828125,0.002676011761650443,75828.5
0.0029035634361207485,28660.59765625,0.002810753183439374,85227.4296875
0.0029012151062488556,24531.16015625,0.002790844300761819,96093.5703125
0.002903673332184553,21391.908203125,0.002717203926295042,87845.9296875
0.002901445608586073,26762.240234375,0.0027388185262680054,104605.1796875
0.002916725818067789,26034.072265625,0.0028648909647017717,65099.98046875
0.002890254370868206,27776.908203125,0.0026512457989156246,84412.5
0.0028993997257202864,26296.7265625,0.0027264931704849005,64991.23828125
0.0029145716689527035,30262.5546875,0.002649485832080245,75719.9453125
0.0029163730796426535,27756.7109375,0.0028018292505294085,110275.2421875
0.0028857358265668154,32333.4765625,0.0026533380150794983,74452.109375
0.0028845572378486395,28125.767578125,0.0030357912182807922,69597.671875
0.0028554825112223625,26975.609375,0.0026507736183702946,72965.2265625
0.0028735464438796043,25938.435546875,0.0026768497191369534,58533.8046875
0.002887107664719224,23602.162109375,0.0027011518832296133,78089.6015625
0.0028709429316222668,23129.00390625,0.0026395281311124563,67105.1953125
0.002885376801714301,24560.08984375,0.0036451832856982946,95854.8046875
0.0028671857435256243,24753.353515625,0.0028914129361510277,64412.2578125
0.002872641198337078,22281.318359375,0.0029288153164088726,93169.5625
0.002871588570997119,25607.466796875,0.002653762698173523,60663.34765625
0.0028685361612588167,22030.8828125,0.0034055940341204405,80089.765625
0.0028817327693104744,22358.81640625,0.002748017432168126,70016.984375
0.002856293460354209,31563.32421875,0.0028427683282643557,79751.015625
0.0028748183976858854,27293.697265625,0.002654215320944786,69183.0625
0.0028348376508802176,24607.2734375,0.002621856052428484,71330.1015625
0.0028715329244732857,25944.673828125,0.0026222779415547848,62327.18359375
0.002831128193065524,25456.453125,0.002664888044819236,70973.34375
0.0028514647856354713,23665.39453125,0.002931494265794754,106460.8984375
0.0028486810624599457,22587.326171875,0.002718717325478792,79723.46875
0.0028723333962261677,31122.54296875,0.002643492305651307,82652.6875
0.0028327428735792637,23703.732421875,0.002705788239836693,79111.6328125
0.0028196172788739204,21211.904296875,0.0026460676454007626,56408.20703125
0.00283086858689785,22600.083984375,0.0029625657480210066,61120.296875
0.0028299184050410986,22023.03515625,0.002641197992488742,80123.4140625
0.0028298392426222563,24398.744140625,0.002890162169933319,62078.99609375
0.00283288792707026,22955.66015625,0.002705692546442151,96041.453125
0.0028425606433302164,29490.583984375,0.0030976333655416965,55814.01953125
0.0028401738964021206,25074.587890625,0.002700463403016329,55327.41015625
0.002849368378520012,21835.9765625,0.002755941590294242,96699.2734375
0.002831785473972559,17675.673828125,0.0027269686106592417,60692.890625
0.0028277854435145855,24036.583984375,0.002776716137304902,56537.07421875
0.002840544329956174,18394.19921875,0.0031949570402503014,50575.3046875
0.0028348055202513933,27718.751953125,0.0026961436960846186,66542.421875
0.002831255318596959,25787.400390625,0.002646969398483634,83868.953125
0.0028292464558035135,24678.30859375,0.002618033904582262,67540.5
0.0027927584014832973,23002.083984375,0.0028753834776580334,68351.9609375
0.002823430113494396,24118.9921875,0.0026102301198989153,60318.3515625
0.0028058141469955444,26083.791015625,0.0027401535771787167,54594.58203125
0.0027999943122267723,23769.208984375,0.0028116421308368444,69286.6484375
0.0028137615881860256,22457.787109375,0.0031329968478530645,53492.328125
0.0028412798419594765,20357.009765625,0.002671662485226989,59023.23046875
0.0028084944933652878,21307.48828125,0.0029897522181272507,73724.078125
0.0028071340639144182,19941.83203125,0.002788461046293378,68139.6328125
0.0028092178981751204,19669.794921875,0.0026586579624563456,88350.53125
0.0027762216050177813,26096.2265625,0.0026510402094572783,44199.30078125
0.0027950804214924574,21833.32421875,0.003031197702512145,55365.15625
0.0027937600389122963,26591.048828125,0.0031467308290302753,61539.46875
0.002806643024086952,20021.228515625,0.002653486328199506,79233.4921875
0.00280274311080575,18136.05078125,0.002620208775624633,56174.765625
0.0027750341687351465,25333.662109375,0.0027043172158300877,59607.34375
0.0027904047165066004,19881.2578125,0.002896413439884782,64711.62890625
0.0028009137604385614,22925.271484375,0.002601237967610359,56079.453125
0.0027930012438446283,22300.80859375,0.0026705239433795214,77598.671875
0.0027789531741291285,23599.478515625,0.0030269334092736244,52705.23828125
0.002780955983325839,21014.87890625,0.0027571809478104115,48446.08203125
0.002805751748383045,21884.95703125,0.0026927555445581675,57410.796875
0.0028049955144524574,24196.029296875,0.002627633512020111,73150.9140625
0.002790626371279359,17125.318359375,0.0025922011118382215,57893.02734375
0.002795596607029438,17738.19140625,0.002685221377760172,62161.07421875
0.0028066232334822416,19823.1328125,0.0030052410438656807,87539.640625
0.0028069419786334038,19233.138671875,0.002894891193136573,53815.2890625
0.002795969834551215,27695.650390625,0.002787619363516569,46971.25
0.0027774388436228037,21738.0390625,0.0026042626705020666,54340.23828125
0.002791372826322913,17705.287109375,0.0026540090329945087,61159.9140625
0.0027866039890795946,24638.630859375,0.00262489914894104,61068.97265625
0.0027869693003594875,17820.099609375,0.002604342997074127,70016.2890625
0.0028114449232816696,25264.486328125,0.002625801367685199,69282.0
0.002799120033159852,19852.2421875,0.002795996842905879,41938.31640625
0.0027878019027411938,20801.13671875,0.0030789501033723354,53849.02734375
0.0027821494732052088,22639.99609375,0.0025944451335817575,65430.76953125
0.0027434693183749914,16880.66015625,0.0026268060319125652,66175.3203125
0.002778208116069436,20278.8671875,0.002620517974719405,81703.375
0.0027637043967843056,22768.61328125,0.0025823127944022417,57969.08984375
0.002782635623589158,19183.927734375,0.002613645512610674,46189.08984375
0.002775157568976283,20194.416015625,0.0026921345852315426,65809.03125
0.002780747599899769,19995.16796875,0.0026471007149666548,52007.4140625
0.002765930024906993,23401.03515625,0.002677198965102434,48877.56640625
0.002771604573354125,24375.775390625,0.0027979458682239056,61317.41796875
0.0027749116998165846,25595.537109375,0.002581308363005519,53626.0625
0.0027514954563230276,21065.705078125,0.0026834600139409304,60088.61328125
0.0027517047710716724,22151.541015625,0.0027270489372313023,71173.6015625
0.002751933177933097,17888.17578125,0.0025992167647928,49234.6953125
0.00275591597892344,21667.314453125,0.0028004765044897795,47836.1015625
0.00274936412461102,22517.234375,0.002644116058945656,44771.28125
0.0027287688571959734,21599.8359375,0.002698603319004178,82447.734375
0.0027582740876823664,21597.595703125,0.0027281385846436024,58067.5625
0.0027555562555789948,21065.94921875,0.002576325088739395,63869.62890625
0.0027866943273693323,17202.27734375,0.0026405053213238716,44710.80078125
0.002744626486673951,20420.5859375,0.002585563575848937,57607.16796875
0.0027420700062066317,22628.794921875,0.0025976295582950115,72497.328125
0.002737077185884118,17761.150390625,0.002829291857779026,58924.27734375
0.002752915723249316,22466.12890625,0.002676250645890832,55869.05078125
0.0027561397291719913,17143.4140625,0.0026406459510326385,39256.19140625
0.002745045116171241,18032.529296875,0.0026390699204057455,64929.41015625
0.002751885214820504,18821.55078125,0.0026346519589424133,45957.96484375
0.0027529087383300066,21217.505859375,0.0025956721510738134,66554.2421875
0.002759839640930295,22373.7265625,0.002579329302534461,57860.2890625
0.002734593814238906,22264.3828125,0.0026008125860244036,51283.07421875
0.002769442507997155,30771.689453125,0.0026576307136565447,88932.8515625
0.002743187127634883,21474.05078125,0.002585615497082472,58548.359375
0.002758170710876584,18735.029296875,0.0026834856253117323,59351.15234375
0.002746022306382656,26266.091796875,0.002639544429257512,79256.859375
0.0027282219380140305,24224.310546875,0.002614426426589489,45156.703125
0.002732685999944806,19091.07421875,0.0027990571688860655,53348.84375
0.0027441608253866434,23313.787109375,0.0026122299022972584,46810.83984375
0.0027352026663720608,22510.515625,0.0025764440651983023,57872.33984375
0.0027500942815095186,20113.279296875,0.002638275269418955,59543.5234375
0.0027371475007385015,22021.83984375,0.0026679905131459236,77592.046875
0.0027317774947732687,24873.3359375,0.002600912470370531,65840.640625
0.002725341822952032,30088.009765625,0.002645944245159626,48871.65625
0.0027225150261074305,20763.150390625,0.002708492334932089,46133.80859375
0.002741673029959202,21317.603515625,0.0026979173999279737,58349.9453125
0.0027175266295671463,24516.732421875,0.002621073741465807,53986.14453125
0.0027403340209275484,17544.181640625,0.0028823884204030037,56901.1875
0.002718966454267502,19914.013671875,0.0026073851622641087,48607.4453125
0.00270818080753088,18325.216796875,0.0026051667518913746,65023.0234375
0.002740921452641487,22958.26171875,0.002605124143883586,79484.171875
0.0027271276339888573,18644.791015625,0.00257422705180943,47743.640625
0.0027392995543777943,19295.060546875,0.0026888020802289248,61806.23046875
0.0027212752029299736,19194.837890625,0.002678376156836748,57911.76171875
0.0027310948353260756,21178.33203125,0.0026670382358133793,39845.84375
0.002729987259954214,18134.15234375,0.0026298377197235823,46079.56640625
0.0027085640467703342,21948.7734375,0.002571794902905822,58270.00390625
0.0027382925618439913,20714.537109375,0.0026906076818704605,45712.9375
0.002691708505153656,26408.77734375,0.0026815521996468306,66066.234375
0.002689519664272666,20740.24609375,0.0025989532005041838,70583.109375
0.002710694447159767,21672.2265625,0.0026896619237959385,62640.02734375
0.0027305895928293467,21776.927734375,0.002700343495234847,61696.8125
0.0027286976110190153,21033.630859375,0.002575829392299056,58946.75390625
0.0027279716450721025,20954.990234375,0.0028771397192031145,85622.046875
0.0027403119020164013,18307.560546875,0.0027022655121982098,50008.09765625
0.0027126295026391745,20152.16796875,0.002573775826022029,77096.4609375
0.00270919525064528,20296.580078125,0.002618438098579645,52564.82421875
0.0027023176662623882,18396.02734375,0.002613753080368042,81306.59375
0.0027008072938770056,22065.84375,0.002647713990882039,48199.04296875
0.0027101654559373856,17688.48828125,0.0025444072671234608,54133.81640625
0.0027066939510405064,22682.7109375,0.002599770203232765,71608.9375
0.0027009944897145033,21920.130859375,0.0025550774298608303,55091.546875
0.0026941834948956966,18751.375,0.0027863020077347755,55178.03515625
0.0026858244091272354,22118.1328125,0.002943923929706216,29984.357421875
0.002709893975406885,26403.1875,0.0025413695257157087,52963.81640625
0.002694535767659545,18566.115234375,0.0025427155196666718,53170.5234375
0.0026961131952703,20243.15234375,0.002560779917985201,50930.546875
0.002702956087887287,20250.91015625,0.002624096814543009,72767.859375
0.0027062001172453165,15154.9375,0.0027671651914715767,50012.91015625
0.002694488735869527,20868.97265625,0.0025869798846542835,79077.5234375
0.002694451017305255,22060.951171875,0.002596895908936858,40833.69140625
0.0027116176206618547,23623.751953125,0.002539327135309577,51189.66015625
0.0026897089555859566,21169.443359375,0.0026099830865859985,63978.26171875
0.0026878006756305695,20682.763671875,0.0026690370868891478,33943.64453125
0.002681037411093712,15047.302734375,0.0025383494794368744,49680.33984375
0.0027045642491430044,20619.98828125,0.0025327675975859165,69729.734375
0.0026680242735892534,20417.6796875,0.0025976006872951984,58357.859375
0.00267718150280416,18955.75390625,0.002756430534645915,39317.90625
0.0027062823064625263,19795.375,0.0026687723584473133,52804.84765625
0.002676606411114335,23320.408203125,0.0025696000084280968,52289.6875
0.0026967674493789673,21164.505859375,0.0025896853767335415,46279.890625
0.0026699109002947807,19382.73046875,0.0025410959497094154,49161.83203125
0.002689531771466136,19154.591796875,0.0026165463495999575,41059.671875
0.0026803056243807077,18750.3125,0.002591492375358939,42398.71484375
0.0026683732867240906,20195.740234375,0.0025761614087969065,52826.6171875
0.0026637252885848284,20197.91015625,0.0026554674841463566,57311.90625
0.0026692685205489397,18079.13671875,0.002528013661503792,60423.34375
0.002669898560270667,19728.7421875,0.002800827147439122,30615.462890625
0.0026829249691218138,19290.826171875,0.0027091619558632374,100481.296875
0.002694154856726527,22036.25390625,0.002522775437682867,67570.3671875
0.0026672177482396364,18896.84765625,0.002547686453908682,63808.04296875
0.0026828693225979805,21964.9609375,0.002660948084667325,51625.7421875
0.0026740040630102158,25469.1640625,0.002761768875643611,36284.59765625
0.002676150528714061,22154.53515625,0.002837552223354578,48366.3359375
0.002659340389072895,20182.205078125,0.002625087508931756,76423.46875
0.002700038254261017,17894.865234375,0.002568635856732726,39820.890625
0.0026537987869232893,18431.791015625,0.0025438100565224886,54987.9296875
0.00267540174536407,21269.220703125,0.0025824271142482758,47860.296875
0.0026671108789741993,20319.6328125,0.0025918292813003063,55517.02734375
0.0026744615752249956,18643.5703125,0.002529190620407462,48705.00390625
0.0026515754871070385,16964.998046875,0.0025891829282045364,55152.75390625
0.002650677924975753,18314.76953125,0.0025678405072540045,45568.28125
0.002692075213417411,20522.3359375,0.0025465968064963818,71882.6875
0.0026512094773352146,21474.322265625,0.002564162714406848,74563.4453125
0.0026602190919220448,19602.841796875,0.0026057667564600706,91829.296875
0.002664986765012145,21899.712890625,0.002785089425742626,69399.1953125
0.0026546816807240248,22320.41015625,0.0025136619806289673,48096.61328125
0.002645922591909766,17882.03125,0.0027798519004136324,38600.19921875
0.0026738636661320925,17999.271484375,0.00252332235686481,55700.046875
0.0026696340646594763,18807.990234375,0.0025425904896110296,52261.41015625
0.0026611785870045424,20394.71875,0.0027016729582101107,85489.15625
0.002659266348928213,23453.32421875,0.002595330588519573,44805.58984375
0.0026707116048783064,23595.44921875,0.0025528694968670607,48918.22265625
0.002658246085047722,20375.9140625,0.002527439035475254,62410.265625
0.002650499576702714,18401.501953125,0.0025416077114641666,51556.6171875
0.002643137238919735,16608.390625,0.0026344952639192343,70600.2890625
0.0026574507355690002,19213.90625,0.002568609779700637,51002.3203125
0.002656887285411358,18193.220703125,0.0025289617478847504,50136.5703125
0.002642377745360136,17382.79296875,0.002616357756778598,47922.64453125
0.0026502429973334074,19522.82421875,0.0025570967700332403,62779.59375
0.002644073450937867,17103.806640625,0.00252506323158741,74807.421875
0.002661127829924226,18398.6640625,0.0025286448653787374,43053.53125
0.002640176098793745,19495.5,0.002577024744823575,45105.93359375
0.0026722366455942392,18993.681640625,0.0025232357438653708,60142.9609375
0.0026542653795331717,16545.59375,0.0025153416208922863,46404.421875
0.0026732017286121845,20569.53125,0.00263043912127614,40074.71484375
0.0026570416521281004,17078.18359375,0.0025372356176376343,57166.80078125
0.0026680119335651398,19636.43359375,0.002554496517404914,73174.203125
